2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR752NDX/	ENCSR752NDX	ZNF282	ZNF282	GEO:GSE127484,FactorBook:ENCSR752NDX
/experiments/ENCSR793HVL/	ENCSR793HVL	E2F8	E2F8	GEO:GSE127563,FactorBook:ENCSR793HVL
/experiments/ENCSR796ITY/	ENCSR796ITY	NFIC	NFIC	GEO:GSE106059,FactorBook:ENCSR796ITY
/experiments/ENCSR176EXN/	ENCSR176EXN	JUN	JUN	FactorBook:ENCSR176EXN,GEO:GSE91550
/experiments/ENCSR241LIH/	ENCSR241LIH	AFF1	AFF1	GEO:GSE127544,FactorBook:ENCSR241LIH
/experiments/ENCSR351NON/	ENCSR351NON	ZNF629	ZNF629	GEO:GSE105567,FactorBook:ENCSR351NON
/experiments/ENCSR786OQY/	ENCSR786OQY	ZBTB5	ZBTB5	GEO:GSE106047,FactorBook:ENCSR786OQY
/experiments/ENCSR352QSB/	ENCSR352QSB	RXRA	RXRA	GEO:GSE127603,FactorBook:ENCSR352QSB
/experiments/ENCSR011CKE/	ENCSR011CKE	ZNF2	ZNF2	GEO:GSE91411,FactorBook:ENCSR011CKE
/experiments/ENCSR845BCL/	ENCSR845BCL	ZNF639	ZNF639	FactorBook:ENCSR845BCL,GEO:GSE105940
/experiments/ENCSR286PCG/	ENCSR286PCG	ZBED1	ZBED1	GEO:GSE96024,FactorBook:ENCSR286PCG
/experiments/ENCSR240PRQ/	ENCSR240PRQ	CTCF	CTCF	FactorBook:ENCSR240PRQ,GEO:GSE123205
/experiments/ENCSR295GRB/	ENCSR295GRB	ZNF213	ZNF213	GEO:GSE127573,FactorBook:ENCSR295GRB
/experiments/ENCSR015TKV/	ENCSR015TKV	BCLAF1	BCLAF1	GEO:GSE105212,FactorBook:ENCSR015TKV
/experiments/ENCSR485VQV/	ENCSR485VQV	CTCF	CTCF	GEO:GSE139782,FactorBook:ENCSR485VQV
/experiments/ENCSR135ANT/	ENCSR135ANT	NRF1	NRF1	FactorBook:ENCSR135ANT,GEO:GSE91522
/experiments/ENCSR720HUL/	ENCSR720HUL	E2F1	E2F1	FactorBook:ENCSR720HUL,GEO:GSE127452
/experiments/ENCSR091JXL/	ENCSR091JXL	HES1	HES1	FactorBook:ENCSR091JXL,GEO:GSE91470
/experiments/ENCSR664OKA/	ENCSR664OKA	ELK1	ELK1	GEO:GSE91969,FactorBook:ENCSR664OKA
/experiments/ENCSR387SYS/	ENCSR387SYS	DEAF1	DEAF1	FactorBook:ENCSR387SYS,GEO:GSE96148
/experiments/ENCSR502OEK/	ENCSR502OEK	ELF1	ELF1	FactorBook:ENCSR502OEK,GEO:GSE91822
/experiments/ENCSR618GDK/	ENCSR618GDK	CEBPZ	CEBPZ	GEO:GSE91918,FactorBook:ENCSR618GDK
/experiments/ENCSR616OSG/	ENCSR616OSG	KLF11	KLF11	FactorBook:ENCSR616OSG,GEO:GSE96267
/experiments/ENCSR014GSQ/	ENCSR014GSQ	CTCF	CTCF	FactorBook:ENCSR014GSQ,GEO:GSE105198
/experiments/ENCSR101FJU/	ENCSR101FJU	ZNF384	ZNF384	FactorBook:ENCSR101FJU,GEO:GSE91486
/experiments/ENCSR759BDG/	ENCSR759BDG	BCL6	BCL6	GEO:GSE96359,FactorBook:ENCSR759BDG
/experiments/ENCSR009KLQ/	ENCSR009KLQ	KLF16	KLF16	FactorBook:ENCSR009KLQ,GEO:GSE95881
/experiments/ENCSR224QDY/	ENCSR224QDY	ZNF121	ZNF121	GEO:GSE91590,FactorBook:ENCSR224QDY
/experiments/ENCSR799GOY/	ENCSR799GOY	YBX1	YBX1	FactorBook:ENCSR799GOY,GEO:GSE92064
/experiments/ENCSR487CPI/	ENCSR487CPI	ZFP64	ZFP64	FactorBook:ENCSR487CPI,GEO:GSE96192
/experiments/ENCSR631WAA/	ENCSR631WAA	ZBTB17	ZBTB17	FactorBook:ENCSR631WAA,GEO:GSE91931
/experiments/ENCSR552YGL/	ENCSR552YGL	NFE2	NFE2	FactorBook:ENCSR552YGL,GEO:GSE91866
/experiments/ENCSR800QIT/	ENCSR800QIT	HNF1A	HNF1A	FactorBook:ENCSR800QIT,GEO:GSE96385
/experiments/ENCSR003SZZ/	ENCSR003SZZ	CTCF	CTCF	GEO:GSE105179,FactorBook:ENCSR003SZZ
/experiments/ENCSR290MUH/	ENCSR290MUH	GABPA	GABPA	GEO:GSE105431,FactorBook:ENCSR290MUH
/experiments/ENCSR569ARC/	ENCSR569ARC	NFYC	NFYC	FactorBook:ENCSR569ARC,GEO:GSE96244
/experiments/ENCSR279IEM/	ENCSR279IEM	SIX4	SIX4	GEO:GSE91630,FactorBook:ENCSR279IEM
/experiments/ENCSR713IFY/	ENCSR713IFY	ZNF146	ZNF146	FactorBook:ENCSR713IFY,GEO:GSE127442
/experiments/ENCSR569XNP/	ENCSR569XNP	FOS	FOS	FactorBook:ENCSR569XNP,GEO:GSE105734
/experiments/ENCSR589SNT/	ENCSR589SNT	TFE3	TFE3	FactorBook:ENCSR589SNT,GEO:GSE96254
/experiments/ENCSR142IGM/	ENCSR142IGM	CEBPA	CEBPA	GEO:GSE95945,FactorBook:ENCSR142IGM
/experiments/ENCSR468IJT/	ENCSR468IJT	SP7	SP7	FactorBook:ENCSR468IJT,GEO:GSE91788
/experiments/ENCSR551KAP/	ENCSR551KAP	ZNF138	ZNF138	GEO:GSE91863,FactorBook:ENCSR551KAP
/experiments/ENCSR976TBC/	ENCSR976TBC	IRF5	IRF5	GEO:GSE105971,FactorBook:ENCSR976TBC
/experiments/ENCSR562POI/	ENCSR562POI	THAP11	THAP11	FactorBook:ENCSR562POI,GEO:GSE96238
/experiments/ENCSR448UKK/	ENCSR448UKK	ZKSCAN8	ZKSCAN8	FactorBook:ENCSR448UKK,GEO:GSE105606
/experiments/ENCSR103SZL/	ENCSR103SZL	TFAP4	TFAP4	GEO:GSE95920,FactorBook:ENCSR103SZL
/experiments/ENCSR875PEI/	ENCSR875PEI	TRIM22	TRIM22	GEO:GSE127607,FactorBook:ENCSR875PEI
/experiments/ENCSR096LSN/	ENCSR096LSN	ZNF311	ZNF311	FactorBook:ENCSR096LSN,GEO:GSE105252
/experiments/ENCSR439WAF/	ENCSR439WAF	E4F1	E4F1	FactorBook:ENCSR439WAF,GEO:GSE127681
/experiments/ENCSR298QUH/	ENCSR298QUH	MZF1	MZF1	FactorBook:ENCSR298QUH,GEO:GSE127576
/experiments/ENCSR295BIP/	ENCSR295BIP	ZNF777	ZNF777	FactorBook:ENCSR295BIP,GEO:GSE105435
/experiments/ENCSR619QFT/	ENCSR619QFT	ZNF300	ZNF300	FactorBook:ENCSR619QFT,GEO:GSE105518
/experiments/ENCSR307CKC/	ENCSR307CKC	ZNF680	ZNF680	FactorBook:ENCSR307CKC,GEO:GSE91651
/experiments/ENCSR588MQZ/	ENCSR588MQZ	ZNF626	ZNF626	FactorBook:ENCSR588MQZ,GEO:GSE127379
/experiments/ENCSR103GAK/	ENCSR103GAK	ZNF175	ZNF175	FactorBook:ENCSR103GAK,GEO:GSE91487
/experiments/ENCSR417VWF/	ENCSR417VWF	ZEB2	ZEB2	FactorBook:ENCSR417VWF,GEO:GSE91749
/experiments/ENCSR854IPI/	ENCSR854IPI	ZNF707	ZNF707	GEO:GSE92102,FactorBook:ENCSR854IPI
/experiments/ENCSR072LQF/	ENCSR072LQF	ZNF76	ZNF76	FactorBook:ENCSR072LQF,GEO:GSE91450
/experiments/ENCSR521IID/	ENCSR521IID	MAX	MAX	FactorBook:ENCSR521IID,GEO:GSE96215
/experiments/ENCSR892QHR/	ENCSR892QHR	PRDM6	PRDM6	FactorBook:ENCSR892QHR,GEO:GSE106058
/experiments/ENCSR253CKN/	ENCSR253CKN	ZSCAN21	ZSCAN21	FactorBook:ENCSR253CKN,GEO:GSE105392
/experiments/ENCSR355ALW/	ENCSR355ALW	CTCF	CTCF	FactorBook:ENCSR355ALW
/experiments/ENCSR822PJT/	ENCSR822PJT	CTCF	CTCF	GEO:GSE105871,FactorBook:ENCSR822PJT
/experiments/ENCSR636YLV/	ENCSR636YLV	MAZ	MAZ	GEO:GSE91939,FactorBook:ENCSR636YLV
/experiments/ENCSR928LDG/	ENCSR928LDG	EP300	EP300	GEO:GSE105880,FactorBook:ENCSR928LDG
/experiments/ENCSR729HVR/	ENCSR729HVR	ZNF644	ZNF644	GEO:GSE105897,FactorBook:ENCSR729HVR
/experiments/ENCSR167XFW/	ENCSR167XFW	ZNF544	ZNF544	FactorBook:ENCSR167XFW,GEO:GSE105344
/experiments/ENCSR926KTP/	ENCSR926KTP	IRF9	IRF9	FactorBook:ENCSR926KTP,GEO:GSE92172
/experiments/ENCSR638QYO/	ENCSR638QYO	SREBF2	SREBF2	GEO:GSE91941,FactorBook:ENCSR638QYO
/experiments/ENCSR427BBI/	ENCSR427BBI	MLLT1	MLLT1	GEO:GSE91754,FactorBook:ENCSR427BBI
/experiments/ENCSR506HXN/	ENCSR506HXN	TRIM22	TRIM22	GEO:GSE105542,FactorBook:ENCSR506HXN
/experiments/ENCSR892ZTO/	ENCSR892ZTO	ZNF548	ZNF548	FactorBook:ENCSR892ZTO,GEO:GSE106063
/experiments/ENCSR604VWJ/	ENCSR604VWJ	KLF7	KLF7	GEO:GSE91907,FactorBook:ENCSR604VWJ
/experiments/ENCSR210HBN/	ENCSR210HBN	IKZF5	IKZF5	GEO:GSE127744,FactorBook:ENCSR210HBN
/experiments/ENCSR338MMB/	ENCSR338MMB	NR2F2	NR2F2	FactorBook:ENCSR338MMB,GEO:GSE96124
/experiments/ENCSR469WAO/	ENCSR469WAO	CBX2	CBX2	GEO:GSE101171,FactorBook:ENCSR469WAO
/experiments/ENCSR715QNO/	ENCSR715QNO	ZNF362	ZNF362	GEO:GSE92007,FactorBook:ENCSR715QNO
/experiments/ENCSR826YMT/	ENCSR826YMT	SMAD4	SMAD4	FactorBook:ENCSR826YMT,GEO:GSE96401
/experiments/ENCSR089DTY/	ENCSR089DTY	CTCF	CTCF	FactorBook:ENCSR089DTY,GEO:GSE105244
/experiments/ENCSR568IVD/	ENCSR568IVD	CTCF	CTCF	FactorBook:ENCSR568IVD,GEO:GSE143013
/experiments/ENCSR477OJI/	ENCSR477OJI	ZNF423	ZNF423	FactorBook:ENCSR477OJI,GEO:GSE91794
/experiments/ENCSR552XSN/	ENCSR552XSN	MLLT1	MLLT1	FactorBook:ENCSR552XSN,GEO:GSE91865
/experiments/ENCSR445ACU/	ENCSR445ACU	SOX13	SOX13	GEO:GSE96175,FactorBook:ENCSR445ACU
/experiments/ENCSR338DGO/	ENCSR338DGO	SCRT2	SCRT2	FactorBook:ENCSR338DGO,GEO:GSE91679
/experiments/ENCSR184SVO/	ENCSR184SVO	ZBTB26	ZBTB26	FactorBook:ENCSR184SVO,GEO:GSE95971
/experiments/ENCSR038DJJ/	ENCSR038DJJ	SMAD1	SMAD1	GEO:GSE127365,FactorBook:ENCSR038DJJ
/experiments/ENCSR854MCV/	ENCSR854MCV	IRF1	IRF1	GEO:GSE92103,FactorBook:ENCSR854MCV
/experiments/ENCSR174GOO/	ENCSR174GOO	HMGXB4	HMGXB4	GEO:GSE127461,FactorBook:ENCSR174GOO
/experiments/ENCSR986CDX/	ENCSR986CDX	NEUROD1	NEUROD1	GEO:GSE127673,FactorBook:ENCSR986CDX
/experiments/ENCSR382WLL/	ENCSR382WLL	ELK1	ELK1	FactorBook:ENCSR382WLL,GEO:GSE91713
/experiments/ENCSR925QAW/	ENCSR925QAW	HMG20B	HMG20B	GEO:GSE96474,FactorBook:ENCSR925QAW
/experiments/ENCSR847LBF/	ENCSR847LBF	FOXJ2	FOXJ2	FactorBook:ENCSR847LBF,GEO:GSE105950
/experiments/ENCSR975SSR/	ENCSR975SSR	ELF1	ELF1	GEO:GSE105961,FactorBook:ENCSR975SSR
/experiments/ENCSR503VTG/	ENCSR503VTG	ZNF24	ZNF24	GEO:GSE105531,FactorBook:ENCSR503VTG
/experiments/ENCSR996DUT/	ENCSR996DUT	JUN	JUN	FactorBook:ENCSR996DUT,GEO:GSE92221
/experiments/ENCSR525YFS/	ENCSR525YFS	ZBTB40	ZBTB40	FactorBook:ENCSR525YFS,GEO:GSE91839
/experiments/ENCSR924TVL/	ENCSR924TVL	RFX5	RFX5	FactorBook:ENCSR924TVL,GEO:GSE105874
/experiments/ENCSR419ANE/	ENCSR419ANE	CTCF	CTCF	GEO:GSE105510,FactorBook:ENCSR419ANE
/experiments/ENCSR811JJM/	ENCSR811JJM	ZNF19	ZNF19	GEO:GSE105840,FactorBook:ENCSR811JJM
/experiments/ENCSR353DFU/	ENCSR353DFU	CTCF	CTCF	GEO:GSE105569,FactorBook:ENCSR353DFU
/experiments/ENCSR359LOD/	ENCSR359LOD	CTCF	CTCF	FactorBook:ENCSR359LOD,GEO:GSE123210
/experiments/ENCSR005LPI/	ENCSR005LPI	CTCF	CTCF	FactorBook:ENCSR005LPI,GEO:GSE105186
/experiments/ENCSR168SMX/	ENCSR168SMX	NR2F2	NR2F2	GEO:GSE95962,FactorBook:ENCSR168SMX
/experiments/ENCSR289NSN/	ENCSR289NSN	ZNF354C	ZNF354C	FactorBook:ENCSR289NSN,GEO:GSE91635
/experiments/ENCSR634OAQ/	ENCSR634OAQ	CTCF	CTCF	FactorBook:ENCSR634OAQ
/experiments/ENCSR541AMF/	ENCSR541AMF	CTCF	CTCF	FactorBook:ENCSR541AMF,GEO:GSE123217
/experiments/ENCSR592KSP/	ENCSR592KSP	ZFP64	ZFP64	GEO:GSE91900,FactorBook:ENCSR592KSP
/experiments/ENCSR679KXF/	ENCSR679KXF	ZNF23	ZNF23	GEO:GSE105666,FactorBook:ENCSR679KXF
/experiments/ENCSR418NZA/	ENCSR418NZA	ZNF524	ZNF524	GEO:GSE105505,FactorBook:ENCSR418NZA
/experiments/ENCSR223TAV/	ENCSR223TAV	PRDM10	PRDM10	GEO:GSE91589,FactorBook:ENCSR223TAV
/experiments/ENCSR430YRJ/	ENCSR430YRJ	CTCF	CTCF	FactorBook:ENCSR430YRJ,GEO:GSE123213
/experiments/ENCSR080CST/	ENCSR080CST	ZNF639	ZNF639	GEO:GSE91455,FactorBook:ENCSR080CST
/experiments/ENCSR727HME/	ENCSR727HME	CTCF	CTCF	FactorBook:ENCSR727HME,GEO:GSE105869
/experiments/ENCSR805YLE/	ENCSR805YLE	CTCF	CTCF	GEO:GSE143098,FactorBook:ENCSR805YLE
/experiments/ENCSR254YRM/	ENCSR254YRM	CTCF	CTCF	GEO:GSE127549,FactorBook:ENCSR254YRM
/experiments/ENCSR182QWU/	ENCSR182QWU	ZNF3	ZNF3	GEO:GSE105369,FactorBook:ENCSR182QWU
/experiments/ENCSR541WQI/	ENCSR541WQI	MAFK	MAFK	FactorBook:ENCSR541WQI,GEO:GSE127353
/experiments/ENCSR029IBC/	ENCSR029IBC	ARNT	ARNT	GEO:GSE105265,FactorBook:ENCSR029IBC
/experiments/ENCSR011XCI/	ENCSR011XCI	ZNF585B	ZNF585B	FactorBook:ENCSR011XCI,GEO:GSE91413
/experiments/ENCSR102KIN/	ENCSR102KIN	ZMYM3	ZMYM3	GEO:GSE95919,FactorBook:ENCSR102KIN
/experiments/ENCSR488EES/	ENCSR488EES	NFE2L2	NFE2L2	GEO:GSE91809,FactorBook:ENCSR488EES
/experiments/ENCSR217QCK/	ENCSR217QCK	ZNF697	ZNF697	GEO:GSE105322,FactorBook:ENCSR217QCK
/experiments/ENCSR321MSF/	ENCSR321MSF	ZBTB21	ZBTB21	FactorBook:ENCSR321MSF,GEO:GSE105506
/experiments/ENCSR513MGG/	ENCSR513MGG	ZNF302	ZNF302	GEO:GSE105583,FactorBook:ENCSR513MGG
/experiments/ENCSR978EQY/	ENCSR978EQY	GLI2	GLI2	FactorBook:ENCSR978EQY,GEO:GSE105977
/experiments/ENCSR381VYR/	ENCSR381VYR	ZFP69B	ZFP69B	GEO:GSE91710,FactorBook:ENCSR381VYR
/experiments/ENCSR464KFG/	ENCSR464KFG	ZNF140	ZNF140	FactorBook:ENCSR464KFG,GEO:GSE91784
/experiments/ENCSR948QLZ/	ENCSR948QLZ	CBX1	CBX1	GEO:GSE96485,FactorBook:ENCSR948QLZ
/experiments/ENCSR668HOP/	ENCSR668HOP	ZNF580	ZNF580	GEO:GSE91971,FactorBook:ENCSR668HOP
/experiments/ENCSR699YFX/	ENCSR699YFX	CLOCK	CLOCK	GEO:GSE127438,FactorBook:ENCSR699YFX
/experiments/ENCSR515LRI/	ENCSR515LRI	CTCF	CTCF	GEO:GSE127342,FactorBook:ENCSR515LRI
/experiments/ENCSR445PDR/	ENCSR445PDR	GFI1B	GFI1B	GEO:GSE91766,FactorBook:ENCSR445PDR
/experiments/ENCSR907BES/	ENCSR907BES	CTCF	CTCF	GEO:GSE143108,FactorBook:ENCSR907BES
/experiments/ENCSR021DJC/	ENCSR021DJC	BCL11A	BCL11A	FactorBook:ENCSR021DJC,GEO:GSE91420
/experiments/ENCSR903ELW/	ENCSR903ELW	CREM	CREM	FactorBook:ENCSR903ELW,GEO:GSE96461
/experiments/ENCSR754SOI/	ENCSR754SOI	ZNF529	ZNF529	FactorBook:ENCSR754SOI,GEO:GSE127494
/experiments/ENCSR038XIA/	ENCSR038XIA	ZNF444	ZNF444	FactorBook:ENCSR038XIA,GEO:GSE127367
/experiments/ENCSR391JII/	ENCSR391JII	RCOR1	RCOR1	FactorBook:ENCSR391JII,GEO:GSE91726
/experiments/ENCSR897JCM/	ENCSR897JCM	ZNF491	ZNF491	GEO:GSE106069,FactorBook:ENCSR897JCM
/experiments/ENCSR480LIS/	ENCSR480LIS	ATF3	ATF3	GEO:GSE96190,FactorBook:ENCSR480LIS
/experiments/ENCSR080XEY/	ENCSR080XEY	FOXA2	FOXA2	FactorBook:ENCSR080XEY,GEO:GSE105237
/experiments/ENCSR382GSF/	ENCSR382GSF	INSM2	INSM2	FactorBook:ENCSR382GSF,GEO:GSE91712
/experiments/ENCSR704IGU/	ENCSR704IGU	ZGPAT	ZGPAT	GEO:GSE96325,FactorBook:ENCSR704IGU
/experiments/ENCSR596FEL/	ENCSR596FEL	RBPJ	RBPJ	FactorBook:ENCSR596FEL,GEO:GSE127388
/experiments/ENCSR061DGF/	ENCSR061DGF	NANOG	NANOG	FactorBook:ENCSR061DGF,GEO:GSE127376
/experiments/ENCSR019NPF/	ENCSR019NPF	SP5	SP5	GEO:GSE95888,FactorBook:ENCSR019NPF
/experiments/ENCSR251OVJ/	ENCSR251OVJ	SMAD5	SMAD5	GEO:GSE96002,FactorBook:ENCSR251OVJ
/experiments/ENCSR277BXW/	ENCSR277BXW	ZBTB7B	ZBTB7B	GEO:GSE105418,FactorBook:ENCSR277BXW
/experiments/ENCSR966PJY/	ENCSR966PJY	MIXL1	MIXL1	GEO:GSE96496,FactorBook:ENCSR966PJY
/experiments/ENCSR546KCN/	ENCSR546KCN	FOSL2	FOSL2	GEO:GSE105680,FactorBook:ENCSR546KCN
/experiments/ENCSR871KYB/	ENCSR871KYB	REST	REST	GEO:GSE127602,FactorBook:ENCSR871KYB
/experiments/ENCSR091GVJ/	ENCSR091GVJ	ATF1	ATF1	GEO:GSE91469,FactorBook:ENCSR091GVJ
/experiments/ENCSR798IJO/	ENCSR798IJO	NR2F6	NR2F6	FactorBook:ENCSR798IJO,GEO:GSE96383
/experiments/ENCSR065WUF/	ENCSR065WUF	KLF17	KLF17	FactorBook:ENCSR065WUF,GEO:GSE91446
/experiments/ENCSR402JAC/	ENCSR402JAC	ZNF574	ZNF574	FactorBook:ENCSR402JAC,GEO:GSE127638
/experiments/ENCSR721AHD/	ENCSR721AHD	CTCF	CTCF	FactorBook:ENCSR721AHD,GEO:GSE105852
/experiments/ENCSR633OVO/	ENCSR633OVO	RFX3	RFX3	GEO:GSE96278,FactorBook:ENCSR633OVO
/experiments/ENCSR242BGR/	ENCSR242BGR	ZNF770	ZNF770	FactorBook:ENCSR242BGR,GEO:GSE127547
/experiments/ENCSR892DRK/	ENCSR892DRK	REST	REST	GEO:GSE101362,FactorBook:ENCSR892DRK
/experiments/ENCSR617IFZ/	ENCSR617IFZ	CTCF	CTCF	GEO:GSE91917,FactorBook:ENCSR617IFZ
/experiments/ENCSR020UPN/	ENCSR020UPN	ZNF184	ZNF184	GEO:GSE127354,FactorBook:ENCSR020UPN
/experiments/ENCSR504VDV/	ENCSR504VDV	ZNF654	ZNF654	GEO:GSE91823,FactorBook:ENCSR504VDV
/experiments/ENCSR345YWJ/	ENCSR345YWJ	ZBTB33	ZBTB33	FactorBook:ENCSR345YWJ,GEO:GSE96131
/experiments/ENCSR440COG/	ENCSR440COG	ZNF239	ZNF239	GEO:GSE91763,FactorBook:ENCSR440COG
/experiments/ENCSR736ZKL/	ENCSR736ZKL	ZNF148	ZNF148	GEO:GSE105932,FactorBook:ENCSR736ZKL
/experiments/ENCSR863KUB/	ENCSR863KUB	TCF7	TCF7	FactorBook:ENCSR863KUB,GEO:GSE96429
/experiments/ENCSR430JGJ/	ENCSR430JGJ	THRB	THRB	FactorBook:ENCSR430JGJ,GEO:GSE96167
/experiments/ENCSR376WCJ/	ENCSR376WCJ	IRF2	IRF2	FactorBook:ENCSR376WCJ,GEO:GSE91709
/experiments/ENCSR974OFJ/	ENCSR974OFJ	KLF5	KLF5	GEO:GSE127670,FactorBook:ENCSR974OFJ
/experiments/ENCSR481FEC/	ENCSR481FEC	ZBTB8A	ZBTB8A	GEO:GSE91797,FactorBook:ENCSR481FEC
/experiments/ENCSR211PZO/	ENCSR211PZO	GLI4	GLI4	FactorBook:ENCSR211PZO,GEO:GSE91578
/experiments/ENCSR189PYJ/	ENCSR189PYJ	SMAD2	SMAD2	FactorBook:ENCSR189PYJ,GEO:GSE91554
/experiments/ENCSR632SIM/	ENCSR632SIM	ZFHX2	ZFHX2	GEO:GSE105538,FactorBook:ENCSR632SIM
/experiments/ENCSR661XNQ/	ENCSR661XNQ	CTCF	CTCF	GEO:GSE105609,FactorBook:ENCSR661XNQ
/experiments/ENCSR833FWC/	ENCSR833FWC	CTCF	CTCF	GEO:GSE105911,FactorBook:ENCSR833FWC
/experiments/ENCSR430TEE/	ENCSR430TEE	CTCF	CTCF	FactorBook:ENCSR430TEE,GEO:GSE105535
/experiments/ENCSR098YLE/	ENCSR098YLE	PRDM1	PRDM1	GEO:GSE91480,FactorBook:ENCSR098YLE
/experiments/ENCSR331HPA/	ENCSR331HPA	GABPA	GABPA	FactorBook:ENCSR331HPA,GEO:GSE96120
/experiments/ENCSR451CYX/	ENCSR451CYX	ZNF280D	ZNF280D	FactorBook:ENCSR451CYX,GEO:GSE91771
/experiments/ENCSR767XSF/	ENCSR767XSF	ZNF555	ZNF555	FactorBook:ENCSR767XSF,GEO:GSE106001
/experiments/ENCSR966PJJ/	ENCSR966PJJ	WT1	WT1	FactorBook:ENCSR966PJJ,GEO:GSE92194
/experiments/ENCSR159OCC/	ENCSR159OCC	ATF1	ATF1	FactorBook:ENCSR159OCC,GEO:GSE95956
/experiments/ENCSR462FWS/	ENCSR462FWS	ZNF101	ZNF101	FactorBook:ENCSR462FWS,GEO:GSE91783
/experiments/ENCSR691TXI/	ENCSR691TXI	ZNF610	ZNF610	GEO:GSE91990,FactorBook:ENCSR691TXI
/experiments/ENCSR762DQP/	ENCSR762DQP	ZNF658	ZNF658	FactorBook:ENCSR762DQP,GEO:GSE105993
/experiments/ENCSR175FLL/	ENCSR175FLL	CTCF	CTCF	FactorBook:ENCSR175FLL,GEO:GSE127477
/experiments/ENCSR314BBS/	ENCSR314BBS	PTTG1	PTTG1	GEO:GSE91656,FactorBook:ENCSR314BBS
/experiments/ENCSR595FAO/	ENCSR595FAO	ZNF510	ZNF510	GEO:GSE127386,FactorBook:ENCSR595FAO
/experiments/ENCSR502KPJ/	ENCSR502KPJ	ZNF843	ZNF843	FactorBook:ENCSR502KPJ,GEO:GSE105485
/experiments/ENCSR919CZU/	ENCSR919CZU	EGR2	EGR2	FactorBook:ENCSR919CZU,GEO:GSE92162
/experiments/ENCSR728MWW/	ENCSR728MWW	ZIC2	ZIC2	FactorBook:ENCSR728MWW,GEO:GSE105882
/experiments/ENCSR751PNN/	ENCSR751PNN	ZNF112	ZNF112	FactorBook:ENCSR751PNN,GEO:GSE105972
/experiments/ENCSR551MLB/	ENCSR551MLB	EP300	EP300	GEO:GSE105712,FactorBook:ENCSR551MLB
/experiments/ENCSR738SLS/	ENCSR738SLS	ZNF449	ZNF449	GEO:GSE127474,FactorBook:ENCSR738SLS
/experiments/ENCSR604CNJ/	ENCSR604CNJ	ZNF416	ZNF416	GEO:GSE105474,FactorBook:ENCSR604CNJ
/experiments/ENCSR776LDJ/	ENCSR776LDJ	ZNF645	CBLL2	FactorBook:ENCSR776LDJ,GEO:GSE106024
/experiments/ENCSR194BBY/	ENCSR194BBY	ZNF221	ZNF221	GEO:GSE127513,FactorBook:ENCSR194BBY
/experiments/ENCSR076STQ/	ENCSR076STQ	ZBTB44	ZBTB44	FactorBook:ENCSR076STQ,GEO:GSE127389
/experiments/ENCSR896UBV/	ENCSR896UBV	REST	REST	FactorBook:ENCSR896UBV,GEO:GSE92147
/experiments/ENCSR950ACO/	ENCSR950ACO	ZNF785	ZNF785	GEO:GSE105909,FactorBook:ENCSR950ACO
/experiments/ENCSR022IZK/	ENCSR022IZK	ZNF623	ZNF623	GEO:GSE91422,FactorBook:ENCSR022IZK
/experiments/ENCSR211GNP/	ENCSR211GNP	ZSCAN4	ZSCAN4	GEO:GSE105311,FactorBook:ENCSR211GNP
/experiments/ENCSR828PZH/	ENCSR828PZH	EP300	EP300	GEO:GSE105891,FactorBook:ENCSR828PZH
/experiments/ENCSR482BBZ/	ENCSR482BBZ	GLIS1	GLIS1	GEO:GSE91800,FactorBook:ENCSR482BBZ
/experiments/ENCSR269TNX/	ENCSR269TNX	GABPA	GABPA	FactorBook:ENCSR269TNX,GEO:GSE96015
/experiments/ENCSR801BWR/	ENCSR801BWR	ZNF155	ZNF155	GEO:GSE105803,FactorBook:ENCSR801BWR
/experiments/ENCSR210MET/	ENCSR210MET	ZNF391	ZNF391	GEO:GSE91577,FactorBook:ENCSR210MET
/experiments/ENCSR669GUM/	ENCSR669GUM	ZNF404	ZNF404	GEO:GSE105626,FactorBook:ENCSR669GUM
/experiments/ENCSR178DEG/	ENCSR178DEG	NR2C1	NR2C1	GEO:GSE105362,FactorBook:ENCSR178DEG
/experiments/ENCSR093HXE/	ENCSR093HXE	ZNF16	ZNF16	FactorBook:ENCSR093HXE,GEO:GSE91472
/experiments/ENCSR673WZL/	ENCSR673WZL	CTCF	CTCF	GEO:GSE105648,FactorBook:ENCSR673WZL
/experiments/ENCSR158RYZ/	ENCSR158RYZ	ZBTB40	ZBTB40	GEO:GSE136469,FactorBook:ENCSR158RYZ
/experiments/ENCSR744YJR/	ENCSR744YJR	CTCF	CTCF	FactorBook:ENCSR744YJR,GEO:GSE105953
/experiments/ENCSR714LYA/	ENCSR714LYA	PRDM2	PRDM2	FactorBook:ENCSR714LYA,GEO:GSE92004
/experiments/ENCSR996FYT/	ENCSR996FYT	ZNF202	ZNF202	FactorBook:ENCSR996FYT,GEO:GSE92222
/experiments/ENCSR720USO/	ENCSR720USO	CTCF	CTCF	FactorBook:ENCSR720USO,GEO:GSE105848
