4692	Transfac_M00979_PAX6	PAX6	Transfac	3.2.1.2.2
4693	Transfac_M00980_TBP	TBP	Transfac	8.1.1.0.1
4694	Transfac_M00981_CREBATF	CREBATF	Transfac	1.1.7.1.1.1
4695	Transfac_M00982_KROX	KROX	Transfac	
4696	Transfac_M00983_MAF	MAF	Transfac	1.1.3.1.1
4697	Transfac_M00984_PEBP	PEBP	Transfac	6.4.1.0.1
4698	Transfac_M00985_Stra13	Stra13	Transfac	1.2.4.1.12
4699	Transfac_M00986_Churchill	Churchill	Transfac	
4700	Transfac_M00987_FOXP1	FOXP1	Transfac	3.3.1.16.1
4701	Transfac_M00991_CDX	CDX	Transfac	3.1.1.9.1
4702	Transfac_M00992_FOXP3	FOXP3	Transfac	3.3.1.16.3
4703	Transfac_M00993_TAL1	TAL1	Transfac	1.2.3.1.1
4704	Transfac_M00997_DEC	DEC	Transfac	1.2.4.1.12
4705	Transfac_M00998_PBX	PBX	Transfac	3.1.4.4.1
4706	Transfac_M00999_AIRE	AIRE	Transfac	5.3.1.0.1
4707	Transfac_M01000_AIRE	AIRE	Transfac	5.3.1.0.1
4708	Transfac_M01001_DEAF1	DEAF1	Transfac	5.3.2.0.1
4709	Transfac_M01002_DEAF1	DEAF1	Transfac	5.3.2.0.1
4710	Transfac_M01003_Helios_A	Helios_A	Transfac	2.3.4.4.2
4711	Transfac_M01004_Helios_A	Helios_A	Transfac	2.3.4.4.2
4712	Transfac_M01007_SRF	SRF	Transfac	5.1.2.0.1
4713	Transfac_M01009_HES1	HES1	Transfac	1.2.4.1.1
4714	Transfac_M01010_HMGIY	HMGIY	Transfac	8.2.1.0.1
4715	Transfac_M01011_HNF1	HNF1	Transfac	3.1.10.7.1
4716	Transfac_M01012_HNF3	HNF3	Transfac	3.3.1.1.1
4717	Transfac_M01013_IPF1	IPF1	Transfac	3.1.1.15.1
4718	Transfac_M01014_SOX	SOX	Transfac	4.1.1.2.1
4719	Transfac_M01017_PBX1	PBX1	Transfac	3.1.4.4.1
4720	Transfac_M01019_TBX5	TBX5	Transfac	6.5.4.0.4
4721	Transfac_M01020_TBX5	TBX5	Transfac	6.5.4.0.4
4722	Transfac_M01022_LEF1	LEF1	Transfac	4.1.3.0.4
4723	Transfac_M01023_HSF1	HSF1	Transfac	3.4.1.0.1
4724	Transfac_M01028_NRSF	NRSF	Transfac	2.3.4.0.27
4725	Transfac_M01029_TFE	TFE	Transfac	
4726	Transfac_M01031_HNF4	HNF4	Transfac	2.1.3.2.1
4727	Transfac_M01032_HNF4	HNF4	Transfac	2.1.3.2.1
4728	Transfac_M01033_HNF4	HNF4	Transfac	2.1.3.2.1
4729	Transfac_M01034_Ebox	Ebox	Transfac	1.2.1.0.1
4730	Transfac_M01035_YY1	YY1	Transfac	2.3.3.9.1
4731	Transfac_M01036_COUPTF	COUPTF	Transfac	2.1.3.5.1
4732	Transfac_M01037_GLI	GLI	Transfac	2.3.3.1.1
4733	Transfac_M01043_NKX25	NKX25	Transfac	3.1.2.17.2
4734	Transfac_M01044_TBX5	TBX5	Transfac	6.5.4.0.4
4735	Transfac_M01045_AP-2alphaA	AP-2alphaA	Transfac	1.3.1.0.1
4736	Transfac_M01047_AP-2alphaA	AP-2alphaA	Transfac	1.3.1.0.1
4737	Transfac_M01058_GFI1B	GFI1B	Transfac	2.3.3.21.2
4738	cell08_Alx3_3418	Alx3	Zhao	3.1.3.1.2
4739	cell08_Alx4_1744	Alx4	Zhao	3.1.3.1.3
4740	cell08_Arx_1738	Arx	Zhao	3.1.3.3.1
4741	cell08_Bapx1_2343	Bapx1	Zhao	3.1.2.16.2
4742	cell08_Barhl1_2590	Barhl1	Zhao	3.1.2.1.1
4743	cell08_Barhl2_3868	Barhl2	Zhao	3.1.2.1.2
4744	cell08_Barx1_2877	Barx1	Zhao	3.1.2.2.1
4745	cell08_Barx2_3447	Barx2	Zhao	3.1.2.2.2
4746	cell08_Bsx_3483	Bsx	Zhao	3.1.2.3.1
4747	cell08_Cart1_0997	Cart1	Zhao	3.1.3.1.1
4748	cell08_Cart1_1275	Cart1	Zhao	3.1.3.1.1
4749	cell08_Cdx1_2245	Cdx1	Zhao	3.1.1.9.1
4750	cell08_Cdx2_4272	Cdx2	Zhao	3.1.1.9.2
4751	cell08_Cphx_3484	Cphx	Zhao	
4752	cell08_Crx_3485	Crx	Zhao	3.1.3.17.3
4753	cell08_Cutl1_3494	Cutl1	Zhao	3.1.9.2.1
4754	cell08_Dbx1_3486	Dbx1	Zhao	3.1.2.4.1
4755	cell08_Dbx2_3487	Dbx2	Zhao	3.1.2.4.2
4756	cell08_Dlx1_1741	Dlx1	Zhao	3.1.2.5.1
4757	cell08_Dlx2_2273	Dlx2	Zhao	3.1.2.5.2
4758	cell08_Dlx3_1030	Dlx3	Zhao	3.1.2.5.3
4759	cell08_Dlx4_3488	Dlx4	Zhao	3.1.2.5.4
4760	cell08_Dlx5_3419	Dlx5	Zhao	3.1.2.5.5
4761	cell08_Dmbx1_2277	Dmbx1	Zhao	3.1.3.4.1
4762	cell08_Dobox4_3956	Dobox4	Zhao	
4763	cell08_Dobox5_3493	Dobox5	Zhao	
4764	cell08_Duxl_1286	Duxl	Zhao	3.1.3.7.7
4765	cell08_Emx2_3420	Emx2	Zhao	3.1.2.6.2
4766	cell08_En1_3123	En1	Zhao	3.1.2.7.1
4767	cell08_En2_0952	En2	Zhao	3.1.2.7.2
4768	cell08_Esx1_3124	Esx1	Zhao	3.1.3.8.1
4769	cell08_Evx1_3952	Evx1	Zhao	3.1.1.10.1
4770	cell08_Evx2_2645	Evx2	Zhao	3.1.1.10.2
4771	cell08_Gbx1_2883	Gbx1	Zhao	3.1.1.11.1
4772	cell08_Gbx2_3110	Gbx2	Zhao	3.1.1.11.2
4773	cell08_Gsc_2327	Gsc	Zhao	3.1.3.9.1
4774	cell08_Gsh2_3990	Gsh2	Zhao	3.1.1.12.2
4775	cell08_Hdx_3845	Hdx	Zhao	3.1.10.8.1
4776	cell08_Hlx1_2350	Hlx1	Zhao	3.1.2.9.1
4777	cell08_Hlxb9_3422	Hlxb9	Zhao	3.1.1.13.1
4778	cell08_Hmbox1_2674	Hmbox1	Zhao	3.1.10.7.3
4779	cell08_Hmx1_3423	Hmx1	Zhao	3.1.2.18.1
4780	cell08_Hmx2_3424	Hmx2	Zhao	3.1.2.18.2
4781	cell08_Hmx3_3490	Hmx3	Zhao	3.1.2.18.3
4782	cell08_Homez_1063	Homez	Zhao	3.1.8.5.4
4783	cell08_Hoxa10_2318	Hoxa10	Zhao	3.1.1.8.5
4784	cell08_Hoxa11_2218	Hoxa11	Zhao	3.1.1.8.8
4785	cell08_Hoxa13_3126	Hoxa13	Zhao	3.1.1.8.13
4786	cell08_Hoxa1_3425	Hoxa1	Zhao	3.1.1.1.1
4787	cell08_Hoxa2_3079	Hoxa2	Zhao	3.1.1.2.1
4788	cell08_Hoxa3_2783	Hoxa3	Zhao	3.1.1.3.1
4789	cell08_Hoxa4_3426	Hoxa4	Zhao	3.1.1.4.1
4790	cell08_Hoxa5_3415	Hoxa5	Zhao	3.1.1.5.1
4791	cell08_Hoxa6_1040	Hoxa6	Zhao	3.1.1.6.1
4792	cell08_Hoxa7_2668	Hoxa7	Zhao	3.1.1.6.4
4793	cell08_Hoxa7_3750	Hoxa7	Zhao	3.1.1.6.4
4794	cell08_Hoxa9_2622	Hoxa9	Zhao	3.1.1.8.1
4795	cell08_Hoxb13_3479	Hoxb13	Zhao	3.1.1.8.14
4796	cell08_Hoxb3_1720	Hoxb3	Zhao	3.1.1.3.2
4797	cell08_Hoxb4_2627	Hoxb4	Zhao	3.1.1.4.2
4798	cell08_Hoxb5_3122	Hoxb5	Zhao	3.1.1.5.2
4799	cell08_Hoxb6_3428	Hoxb6	Zhao	3.1.1.6.2
4800	cell08_Hoxb7_3953	Hoxb7	Zhao	3.1.1.6.5
4801	cell08_Hoxb8_3780	Hoxb8	Zhao	3.1.1.7.1
4802	cell08_Hoxb9_3413	Hoxb9	Zhao	3.1.1.8.2
4803	cell08_Hoxc10_2779	Hoxc10	Zhao	3.1.1.8.6
4804	cell08_Hoxc11_3718	Hoxc11	Zhao	3.1.1.8.9
4805	cell08_Hoxc12_3480	Hoxc12	Zhao	3.1.1.8.11
4806	cell08_Hoxc13_3127	Hoxc13	Zhao	3.1.1.8.15
4807	cell08_Hoxc4_3491	Hoxc4	Zhao	3.1.1.4.3
4808	cell08_Hoxc5_2630	Hoxc5	Zhao	3.1.1.5.3
4809	cell08_Hoxc6_3954	Hoxc6	Zhao	3.1.1.6.3
4810	cell08_Hoxc8_3429	Hoxc8	Zhao	3.1.1.7.2
4811	cell08_Hoxc9_2367	Hoxc9	Zhao	3.1.1.8.3
4812	cell08_Hoxd10_2368	Hoxd10	Zhao	3.1.1.8.7
4813	cell08_Hoxd11_3873	Hoxd11	Zhao	3.1.1.8.10
4814	cell08_Hoxd12_3481	Hoxd12	Zhao	3.1.1.8.12
4815	cell08_Hoxd13_2356	Hoxd13	Zhao	3.1.1.8.16
4816	cell08_Hoxd1_3448	Hoxd1	Zhao	3.1.1.1.3
4817	cell08_Hoxd3_1742	Hoxd3	Zhao	3.1.1.3.3
4818	cell08_Hoxd8_2644	Hoxd8	Zhao	3.1.1.7.3
4819	cell08_Ipf1_3815	Ipf1	Zhao	3.1.1.15.1
4820	cell08_Irx2_0900	Irx2	Zhao	3.1.4.1.2
4821	cell08_Irx3_0920	Irx3	Zhao	3.1.4.1.3
4822	cell08_Irx3_2226	Irx3	Zhao	3.1.4.1.3
4823	cell08_Irx4_2242	Irx4	Zhao	3.1.4.1.4
4824	cell08_Irx5_2385	Irx5	Zhao	3.1.4.1.5
4825	cell08_Irx6_2623	Irx6	Zhao	3.1.4.1.6
4826	cell08_Isl2_3430	Isl2	Zhao	3.1.5.1.2
4827	cell08_Isx_3445	Isx	Zhao	3.1.3.12.1
4828	cell08_Lbx2_3869	Lbx2	Zhao	3.1.2.10.2
4829	cell08_Lhx1_2240	Lhx1	Zhao	3.1.5.2.1
4830	cell08_Lhx2_0953	Lhx2	Zhao	3.1.5.3.1
4831	cell08_Lhx3_3431	Lhx3	Zhao	3.1.5.4.1
4832	cell08_Lhx4_1719	Lhx4	Zhao	3.1.5.4.2
4833	cell08_Lhx5_2279	Lhx5	Zhao	3.1.5.2.2
4834	cell08_Lhx6_2272	Lhx6	Zhao	3.1.5.5.1
4835	cell08_Lhx6_3432	Lhx6	Zhao	3.1.5.5.1
4836	cell08_Lhx8_2247	Lhx8	Zhao	3.1.5.5.2
4837	cell08_Lhx9_3492	Lhx9	Zhao	3.1.5.3.2
4838	cell08_Lmx1a_2238	Lmx1a	Zhao	3.1.5.6.1
4839	cell08_Lmx1b_3433	Lmx1b	Zhao	3.1.5.6.2
4840	cell08_Meis1_2335	Meis1	Zhao	3.1.4.2.1
4841	cell08_Meox1_2310	Meox1	Zhao	3.1.1.14.1
4842	cell08_Mrg1_2246	Mrg1	Zhao	
4843	cell08_Mrg2_2302	Mrg2	Zhao	
4844	cell08_Msx1_3031	Msx1	Zhao	3.1.2.11.1
4845	cell08_Msx2_3449	Msx2	Zhao	3.1.2.11.2
4846	cell08_Msx3_3206	Msx3	Zhao	
4847	cell08_Nkx1-1_3856	Nkx1-1	Zhao	3.1.2.13.1
4848	cell08_Nkx1-2_3214	Nkx1-2	Zhao	3.1.2.13.2
4849	cell08_Nkx2-2_2823	Nkx2-2	Zhao	3.1.2.15.1
4850	cell08_Nkx2-3_3435	Nkx2-3	Zhao	3.1.2.17.1
4851	cell08_Nkx2-4_3074	Nkx2-4	Zhao	3.1.2.14.2
4852	cell08_Nkx2-5_3436	Nkx2-5	Zhao	3.1.2.17.2
4853	cell08_Nkx2-6_3437	Nkx2-6	Zhao	3.1.2.17.3
4854	cell08_Nkx2-9_3082	Nkx2-9	Zhao	3.1.2.15.2
4855	cell08_Nkx3-1_2923	Nkx3-1	Zhao	3.1.2.16.1
4856	cell08_Nkx6-1_2825	Nkx6-1	Zhao	3.1.2.19.1
4857	cell08_Nkx6-3_3446	Nkx6-3	Zhao	3.1.2.19.3
4858	cell08_Obox1_3970	Obox1	Zhao	
4859	cell08_Obox2_3438	Obox2	Zhao	
4860	cell08_Obox3_3439	Obox3	Zhao	
4861	cell08_Obox5_2284	Obox5	Zhao	
4862	cell08_Obox5_3963	Obox5	Zhao	
4863	cell08_Obox6_3440	Obox6	Zhao	
4864	cell08_Og2x_3719	Og2x	Zhao	3.1.3.15.1
4865	cell08_Otp_3496	Otp	Zhao	3.1.3.16.1
4866	cell08_Otx1_2325	Otx1	Zhao	3.1.3.17.1
4867	cell08_Otx2_3441	Otx2	Zhao	3.1.3.17.2
4868	cell08_Pax4_3989	Pax4	Zhao	3.2.1.2.1
4869	cell08_Pax6_3838	Pax6	Zhao	3.2.1.2.2
4870	cell08_Pax7_3783	Pax7	Zhao	3.2.1.1.2
4871	cell08_Pbx1_3203	Pbx1	Zhao	3.1.4.4.1
4872	cell08_Phox2a_3947	Phox2a	Zhao	3.1.3.18.1
4873	cell08_Phox2b_3948	Phox2b	Zhao	3.1.3.18.2
4874	cell08_Pitx1_2312	Pitx1	Zhao	3.1.3.19.1
4875	cell08_Pitx2_2274	Pitx2	Zhao	3.1.3.19.2
4876	cell08_Pitx3_3497	Pitx3	Zhao	3.1.3.19.3
4877	cell08_Pknox1_2364	Pknox1	Zhao	3.1.4.5.1
4878	cell08_Pknox2_3077	Pknox2	Zhao	3.1.4.5.2
4879	cell08_Pou1f1_3818	Pou1f1	Zhao	3.1.10.1.1
4880	cell08_Pou2f1_3081	Pou2f1	Zhao	3.1.10.2.1
4881	cell08_Pou2f2_3748	Pou2f2	Zhao	3.1.10.2.2
4882	cell08_Pou2f3_3986	Pou2f3	Zhao	3.1.10.2.3
4883	cell08_Pou3f1_3819	Pou3f1	Zhao	3.1.10.3.1
4884	cell08_Pou3f2_2824	Pou3f2	Zhao	3.1.10.3.2
4885	cell08_Pou3f3_3235	Pou3f3	Zhao	3.1.10.3.3
4886	cell08_Pou3f4_3773	Pou3f4	Zhao	3.1.10.3.4
4887	cell08_Pou4f3_2791	Pou4f3	Zhao	3.1.10.4.3
4888	cell08_Pou6f1_1731	Pou6f1	Zhao	3.1.10.6.1
4889	cell08_Pou6f1_3733	Pou6f1	Zhao	3.1.10.6.1
4890	cell08_Prop1_3949	Prop1	Zhao	3.1.3.20.1
4891	cell08_Prrx1_3442	Prrx1	Zhao	3.1.3.21.1
4892	cell08_Prrx2_3072	Prrx2	Zhao	3.1.3.21.2
4893	cell08_Rax_3443	Rax	Zhao	3.1.3.22.1
4894	cell08_Rhox11_1765	Rhox11	Zhao	
4895	cell08_Rhox11_2205	Rhox11	Zhao	
4896	cell08_Rhox6_4251	Rhox6	Zhao	
4897	cell08_Shox2_2641	Shox2	Zhao	3.1.3.25.2
4898	cell08_Six1_0935	Six1	Zhao	3.1.6.1.1
4899	cell08_Six2_2307	Six2	Zhao	3.1.6.1.2
4900	cell08_Six3_1732	Six3	Zhao	3.1.6.2.1
4901	cell08_Six4_2860	Six4	Zhao	3.1.6.3.1
4902	cell08_Six6_2267	Six6	Zhao	3.1.6.2.2
4903	cell08_Tcf1_2666	Tcf1	Zhao	4.1.3.0.1
4904	cell08_Tcf2_0913	Tcf2	Zhao	3.1.10.7.2
4905	cell08_Tgif1_2342	Tgif1	Zhao	3.1.4.6.1
4906	cell08_Tgif2_3451	Tgif2	Zhao	3.1.4.6.2
4907	cell08_Titf1_1722	Titf1	Zhao	3.1.2.14.1
4908	cell08_Tlx2_3498	Tlx2	Zhao	3.1.2.21.2
4909	cell08_Uncx4.1	Uncx4.	Zhao	3.1.3.27.1
4910	cell08_Vax1_3499	Vax1	Zhao	3.1.2.22.1
4911	cell08_Vax2_3500	Vax2	Zhao	3.1.2.22.2
4912	cell08_Vsx1_1728	Vsx1	Zhao	3.1.3.28.1
4913	cell09.v1_HLH-11_v9_deBruijn	HLH-11	Zhao	
4914	cell09.v1_HLH-1_v9_deBruijn	HLH-1	Zhao	
4915	cell09.v1_HLH-26_v9_deBruijn	HLH-26	Zhao	
4916	cell09.v1_HLH-27_v9_deBruijn	HLH-27	Zhao	
4917	cell09.v1_HLH-29_v9_deBruijn	HLH-29	Zhao	
4918	cell09.v1_HLH-2_CND-1_v9_deBruijn	HLH-2_CND-1	Zhao	
4919	cell09.v1_HLH-2_HLH-10_v9_deBruijn	HLH-2_HLH-10	Zhao	
4920	cell09.v1_HLH-2_HLH-14_v9_deBruijn	HLH-2_HLH-14	Zhao	
4921	cell09.v1_HLH-2_HLH-15_v9_deBruijn	HLH-2_HLH-15	Zhao	
4922	cell09.v1_HLH-2_HLH-19_v9_deBruijn	HLH-2_HLH-19	Zhao	
4923	cell09.v1_HLH-2_HLH-3_v9_deBruijn	HLH-2_HLH-3	Zhao	
4924	cell09.v1_HLH-2_HLH-4_v9_deBruijn	HLH-2_HLH-4	Zhao	
4925	cell09.v1_HLH-2_HLH-8_v9_deBruijn	HLH-2_HLH-8	Zhao	
4926	cell09.v1_HLH-2_LIN-32_v9_deBruijn	HLH-2_LIN-32	Zhao	
4927	cell09.v1_HLH-30_v9_deBruijn	HLH-30	Zhao	
4928	cell09.v1_MXL-1_MDL-1_v9_deBruijn	MXL-1_MDL-1	Zhao	
4929	cell09.v1_MXL-3_v9_deBruijn	MXL-3	Zhao	
4930	cell09.v1_REF-1_v9_deBruijn	REF-1	Zhao	
4931	cell09.v2_HLH-1_v11_deBruijn	HLH-1	Zhao	
4932	cell09.v2_HLH-25_v11_deBruijn	HLH-25	Zhao	
4933	cell09.v2_HLH-25_v9_deBruijn	HLH-25	Zhao	
4934	cell09.v2_HLH-26_v11_deBruijn	HLH-26	Zhao	
4935	cell09.v2_HLH-27_v11_deBruijn	HLH-27	Zhao	
4936	cell09.v2_HLH-29_v11_deBruijn	HLH-29	Zhao	
4937	cell09.v2_HLH-2_HLH-10_v11_deBruijn	HLH-2_HLH-10	Zhao	
4938	cell09.v2_HLH-2_HLH-14_v11_deBruijn	HLH-2_HLH-14	Zhao	
4939	cell09.v2_HLH-2_HLH-15_v11_deBruijn	HLH-2_HLH-15	Zhao	
4940	cell09.v2_HLH-2_HLH-19_v11_deBruijn	HLH-2_HLH-19	Zhao	
4941	cell09.v2_HLH-2_HLH-3_v11_deBruijn	HLH-2_HLH-3	Zhao	
4942	cell09.v2_HLH-2_HLH-4_v11_deBruijn	HLH-2_HLH-4	Zhao	
4943	cell09.v2_HLH-2_HLH-8_v11_deBruijn	HLH-2_HLH-8	Zhao	
4944	cell09.v2_HLH-2_LIN-32_v11_deBruijn	HLH-2_LIN-32	Zhao	
4945	cell09.v2_HLH-30_v11_deBruijn	HLH-30	Zhao	
4946	cell09.v2_MXL-1_MDL-1_v11_deBruijn	MXL-1_MDL-1	Zhao	
4947	cell09.v2_MXL-3_v11_deBruijn	MXL-3	Zhao	
4948	cell09.v2_REF-1_v11_deBruijn	REF-1	Zhao	
4949	embo10_Ehf_deBruijn	Ehf	Zhao	3.5.2.4.1
4950	embo10_Elf2_deBruijn	Elf2	Zhao	3.5.2.3.2
4951	embo10_Elf3_deBruijn	Elf3	Zhao	3.5.2.4.2
4952	embo10_Elf4_deBruijn	Elf4	Zhao	3.5.2.3.3
4953	embo10_Elf5_deBruijn	Elf5	Zhao	3.5.2.4.3
4954	embo10_Elk1_deBruijn	Elk1	Zhao	3.5.2.2.1
4955	embo10_Elk3_deBruijn	Elk3	Zhao	3.5.2.2.2
4956	embo10_Elk4_deBruijn	Elk4	Zhao	3.5.2.2.3
4957	embo10_Erg_deBruijn	Erg	Zhao	3.5.2.1.6
4958	embo10_Ets1_deBruijn	Ets1	Zhao	3.5.2.1.1
4959	embo10_Etv1_deBruijn	Etv1	Zhao	3.5.2.2.4
4960	embo10_Etv3_deBruijn	Etv3	Zhao	3.5.2.1.8
4961	embo10_Etv4_deBruijn	Etv4	Zhao	3.5.2.2.5
4962	embo10_Etv5_deBruijn	Etv5	Zhao	3.5.2.2.6
4963	embo10_Etv6_deBruijn	Etv6	Zhao	3.5.2.6.1
4964	embo10_Fli1_deBruijn	Fli1	Zhao	3.5.2.1.5
4965	embo10_Gabpa_deBruijn	Gabpa	Zhao	3.5.2.1.4
4966	embo10_Gm4881_deBruijn	Gm4881	Zhao	
4967	embo10_Gm5454_deBruijn	Gm5454	Zhao	
4968	embo10_Sfpi1_deBruijn	Sfpi1	Zhao	3.5.2.5.1
4969	embo10_Spdef_deBruijn	Spdef	Zhao	3.5.2.7.1
4970	embo10_Spic_deBruijn	Spic	Zhao	3.5.2.5.3
4971	gd09_Nsy-7_deBruijn	Nsy-7	Zhao	
4972	gr09.v1_Aft1_deBruijn	Aft1	Zhao	
4973	gr09.v1_Aro80_deBruijn	Aro80	Zhao	
4974	gr09.v1_Asg1_deBruijn	Asg1	Zhao	1.2.2.2.1
4975	gr09.v1_Bas1_deBruijn	Bas1	Zhao	
4976	gr09.v1_Cbf1-9_deBruijn	Cbf1-9	Zhao	6.4.1.0.1
4977	gr09.v1_Cep3_deBruijn	Cep3	Zhao	
4978	gr09.v1_Cha4_deBruijn	Cha4	Zhao	1.2.5.5.3
4979	gr09.v1_Cup9_deBruijn	Cup9	Zhao	
4980	gr09.v1_Ecm22_deBruijn	Ecm22	Zhao	
4981	gr09.v1_Fhl1-9_deBruijn	Fhl1-9	Zhao	
4982	gr09.v1_Fkh1-9_deBruijn	Fkh1-9	Zhao	3.3.1.4.4
4983	gr09.v1_Fkh2-9_deBruijn	Fkh2-9	Zhao	3.3.1.4.4
4984	gr09.v1_Gal4-9_deBruijn	Gal4-9	Zhao	2.1.3.3.2
4985	gr09.v1_Gat1-9_deBruijn	Gat1-9	Zhao	2.2.1.1.1
4986	gr09.v1_Gat3_deBruijn	Gat3	Zhao	2.2.1.1.3
4987	gr09.v1_Gat4-9_deBruijn	Gat4-9	Zhao	2.2.1.1.4
4988	gr09.v1_Gcn4-9_deBruijn	Gcn4-9	Zhao	
4989	gr09.v1_Gln3_deBruijn	Gln3	Zhao	
4990	gr09.v1_Gsm1-9_deBruijn	Gsm1-9	Zhao	
4991	gr09.v1_Gzf3-9_deBruijn	Gzf3-9	Zhao	
4992	gr09.v1_Hal9_deBruijn	Hal9	Zhao	
4993	gr09.v1_Leu3_deBruijn	Leu3	Zhao	
4994	gr09.v1_Lys14_deBruijn	Lys14	Zhao	
4995	gr09.v1_Matalpha2-9_deBruijn	Matalpha2-9	Zhao	
4996	gr09.v1_Mbp1_deBruijn	Mbp1	Zhao	2.3.4.5.1
4997	gr09.v1_Mcm1-9_deBruijn	Mcm1-9	Zhao	
4998	gr09.v1_Met32-9_deBruijn	Met32-9	Zhao	
4999	gr09.v1_Mga1_deBruijn	Mga1	Zhao	6.5.5.0.2
5000	gr09.v1_Mig1_deBruijn	Mig1	Zhao	
5001	gr09.v1_Mig2_deBruijn	Mig2	Zhao	
5002	gr09.v1_Mig3_deBruijn	Mig3	Zhao	
5003	gr09.v1_Ndt80-9_deBruijn	Ndt80-9	Zhao	
5004	gr09.v1_Nhp6a-9_deBruijn	Nhp6a-9	Zhao	
5005	gr09.v1_Nhp6b-9_deBruijn	Nhp6b-9	Zhao	
5006	gr09.v1_Nrg1-9_deBruijn	Nrg1-9	Zhao	
5007	gr09.v1_Oaf1-9_deBruijn	Oaf1-9	Zhao	
5008	gr09.v1_Pbf1-9_deBruijn	Pbf1-9	Zhao	
5009	gr09.v1_Pbf2-9_deBruijn	Pbf2-9	Zhao	
5010	gr09.v1_Pdr1_deBruijn	Pdr1	Zhao	
5011	gr09.v1_Phd1_deBruijn	Phd1	Zhao	
5012	gr09.v1_Pho2_deBruijn	Pho2	Zhao	
5013	gr09.v1_Pho4-9_deBruijn	Pho4-9	Zhao	
5014	gr09.v1_Put3-9_deBruijn	Put3-9	Zhao	
5015	gr09.v1_Rap1-9_deBruijn	Rap1-9	Zhao	
5016	gr09.v1_Rdr1-9_deBruijn	Rdr1-9	Zhao	
5017	gr09.v1_Rds1_deBruijn	Rds1	Zhao	
5018	gr09.v1_Rds2-9_deBruijn	Rds2-9	Zhao	
5019	gr09.v1_Rgt1-9_deBruijn	Rgt1-9	Zhao	
5020	gr09.v1_Rph1-9_deBruijn	Rph1-9	Zhao	
5021	gr09.v1_Rpn4-9_deBruijn	Rpn4-9	Zhao	
5022	gr09.v1_Rsc30_deBruijn	Rsc30	Zhao	
5023	gr09.v1_Rsc3_deBruijn	Rsc3	Zhao	
5024	gr09.v1_Rtg3_deBruijn	Rtg3	Zhao	
5025	gr09.v1_Sfl1_deBruijn	Sfl1	Zhao	
5026	gr09.v1_Sfp1-9_deBruijn	Sfp1-9	Zhao	
5027	gr09.v1_Sip4-9_deBruijn	Sip4-9	Zhao	
5028	gr09.v1_Skn7_deBruijn	Skn7	Zhao	3.1.10.2.3
5029	gr09.v1_Smp1_deBruijn	Smp1	Zhao	
5030	gr09.v1_Spt15_deBruijn	Spt15	Zhao	
5031	gr09.v1_Srd1-9_deBruijn	Srd1-9	Zhao	
5032	gr09.v1_Stp2-9_deBruijn	Stp2-9	Zhao	
5033	gr09.v1_Stp4_deBruijn	Stp4	Zhao	
5034	gr09.v1_Sum1-9_deBruijn	Sum1-9	Zhao	
5035	gr09.v1_Sut2-9_deBruijn	Sut2-9	Zhao	
5036	gr09.v1_Tbf1_deBruijn	Tbf1	Zhao	3.1.8.4.2
5037	gr09.v1_Tbs1-9_deBruijn	Tbs1-9	Zhao	
5038	gr09.v1_Tea1_deBruijn	Tea1	Zhao	
5039	gr09.v1_Tec1_deBruijn	Tec1	Zhao	
5040	gr09.v1_Tye7-9_deBruijn	Tye7-9	Zhao	
5041	gr09.v1_Ume6-9_deBruijn	Ume6-9	Zhao	
5042	gr09.v1_Usv1_deBruijn	Usv1	Zhao	
5043	gr09.v1_Xbp1_deBruijn	Xbp1	Zhao	1.1.5.0.1
5044	gr09.v1_Yap1_deBruijn	Yap1	Zhao	
5045	gr09.v1_Yap6_deBruijn	Yap6	Zhao	
5046	gr09.v1_Ybr239c_deBruijn	Ybr239c	Zhao	
5047	gr09.v1_Ydr520c_deBruijn	Ydr520c	Zhao	
5048	gr09.v1_Yer130c-9_deBruijn	Yer130c-9	Zhao	
5049	gr09.v1_Ygr067c_deBruijn	Ygr067c	Zhao	
5050	gr09.v1_Ykl222c-9_deBruijn	Ykl222c-9	Zhao	
5051	gr09.v1_Yll054c-9_deBruijn	Yll054c-9	Zhao	
5052	gr09.v1_Yml081w_deBruijn	Yml081w	Zhao	
5053	gr09.v1_Ynr063w_deBruijn	Ynr063w	Zhao	
5054	gr09.v1_Yox1_deBruijn	Yox1	Zhao	
5055	gr09.v1_Ypr013c-9_deBruijn	Ypr013c-9	Zhao	
5056	gr09.v1_Ypr015c_deBruijn	Ypr015c	Zhao	
5057	gr09.v1_Ypr196w-9_deBruijn	Ypr196w-9	Zhao	
5058	gr09.v1_Yrm1_deBruijn	Yrm1	Zhao	
5059	gr09.v1_Yrr1-9_deBruijn	Yrr1-9	Zhao	
5060	gr09.v2_Cbf1-11_deBruijn	Cbf1-11	Zhao	6.4.1.0.1
5061	gr09.v2_Fhl1-11_deBruijn	Fhl1-11	Zhao	
5062	gr09.v2_Fkh1-11_deBruijn	Fkh1-11	Zhao	3.3.1.12.1
5063	gr09.v2_Fkh2-11_deBruijn	Fkh2-11	Zhao	3.3.1.13.1
5064	gr09.v2_Gal4-11_deBruijn	Gal4-11	Zhao	2.1.3.3.2
5065	gr09.v2_Gat1-11_deBruijn	Gat1-11	Zhao	2.2.1.1.1
5066	gr09.v2_Gat4-11_deBruijn	Gat4-11	Zhao	2.2.1.1.4
